OrigColNameFromRNAExpressionValue_RNA_TaxaName,Tissue,TissueWODate,RNA_TaxaName,RNA_TaxaName_WOUnderscoreOrDot,HMP32Name,RawPhenotypeNames,CarotToco_GBSNames,AmesName,AC192244.3_FG007,GRMZM2G000231,GRMZM2G003124,GRMZM2G020148,GRMZM2G037048,GRMZM2G054225,GRMZM2G055802,GRMZM2G056697,GRMZM2G104316,GRMZM2G106950,GRMZM2G140559,GRMZM2G353905,GRMZM2G398500,GRMZM2G402493,GRMZM2G468111,GRMZM2G472671
KAKRNA16_Kern_R4_GCTCGA,Kern,Kern,R4,R4,282set_R4,R4,R4:8042MABXX:3:G11,Ames27187,0,0.77604,5.43231,15.52088,7.76044,15.52088,19.4011,1.55209,10.86462,0,10.08857,6.20835,3.10418,34.92198,21.72923,0
10343262_LMAN8_SA24_CCTGCT,LMAN8,LMAN,SA24,SA24,282set_SA24,SA24,SA24:8042MABXX:3:B5,Ames27188,1.27254,2.96925,7.63521,0.84836,12.72536,19.93639,35.631,0,20.36057,6.36268,27.99579,2.12089,12.30118,19.08804,4.24179,0.42418
10344826_LMAD8_SA24_AACAAG,LMAD8,LMAD,SA24,SA24,282set_SA24,SA24,SA24:8042MABXX:3:B5,Ames27188,5.9729,2.23984,10.45258,1.49323,14.93225,6.71951,23.8916,0,20.15854,8.95935,24.63821,5.22629,17.17209,18.66531,17.17209,0
KAKRNA3_GShoot_SA24_CGCGGA,GShoot,GShoot,SA24,SA24,282set_SA24,SA24,SA24:8042MABXX:3:B5,Ames27188,0,0,12.23495,24.01676,23.11047,23.11047,34.43913,0,8.60978,132.77192,15.86013,3.17203,8.15664,43.95521,1.81259,4.53146
KAKRNA4_10346258_GRoot_SA24_CGCGGA,GRoot,GRoot,SA24,SA24,282set_SA24,SA24,SA24:8042MABXX:3:B5,Ames27188,1.28321,1.92481,8.66166,3.84963,27.2682,20.53135,39.45869,0,13.7945,0.96241,9.30327,4.49123,2.56642,35.92986,25.34339,0.3208
KAKRNA20_10346930_L3Base_SA24_GTCAGG,L3Base,L3Base,SA24,SA24,282set_SA24,SA24,SA24:8042MABXX:3:B5,Ames27188,0.89212,0.44606,7.13692,16.05807,16.05807,16.50413,4.90663,0,8.92115,103.48534,22.30288,5.35269,7.13692,50.4045,0.89212,5.79875
KAKRNA21_10346931_L3Tip_SA24_GTCAGG,L3Tip,L3Tip,SA24,SA24,282set_SA24,SA24,SA24:8042MABXX:3:B5,Ames27188,2.08566,0,9.17689,101.3629,3.75418,12.93107,6.6741,0,19.60517,22.94222,18.35378,0,16.26812,10.84541,2.91992,65.48961
KAKRNA16_Kern_SA24_CATCTA,Kern,Kern,SA24,SA24,282set_SA24,SA24,SA24:8042MABXX:3:B5,Ames27188,0,3.70904,4.07995,25.59241,12.61075,31.15597,8.90171,0.3709,31.52688,0,6.30538,7.41809,2.96724,38.20316,3.33814,0
10343264_LMAD26_SC213R_CGCAAC,LMAD26,LMAD,SC213R,SC213R,282set_SC213R,SC213R,SC213R:8042MABXX:2:B8,NSL53083,1.81239,3.2623,9.06196,1.44991,9.42444,13.4117,23.92357,4.71222,13.04922,0.72496,30.81066,2.53735,22.47366,9.42444,10.51187,0.72496
10344827_LMAN26_SC213R_AGTACT,LMAN26,LMAN,SC213R,SC213R,282set_SC213R,SC213R,SC213R:8042MABXX:2:B8,NSL53083,5.03782,5.03782,6.51953,3.25976,16.00248,24.00372,60.15747,2.66708,15.40979,14.52077,19.55859,1.18537,30.52325,5.6305,1.18537,0.29634
KAKRNA5_GShoot_SC213R_CATCTA,GShoot,GShoot,SC213R,SC213R,282set_SC213R,SC213R,SC213R:8042MABXX:2:B8,NSL53083,0.57862,6.65412,7.23274,8.9686,12.72963,26.32718,40.50336,0.57862,8.38998,152.17689,22.85546,2.8931,12.44032,27.77373,2.31448,3.18241
KAKRNA6_10346261_GRoot_SC213R_CATCTA,GRoot,GRoot,SC213R,SC213R,282set_SC213R,SC213R,SC213R:8042MABXX:2:B8,NSL53083,2.80158,8.40475,6.53703,0.93386,17.74336,22.41267,31.75128,0,8.40475,0.93386,12.1402,0.93386,3.73545,28.01584,29.88356,0
KAKRNA27_10346929_L3Tip_SC213R_ATACTG,L3Tip,L3Tip,SC213R,SC213R,282set_SC213R,SC213R,SC213R:8042MABXX:2:B8,NSL53083,2.20493,1.10246,14.33202,27.56157,9.92217,12.12709,62.84039,4.40985,11.02463,11.02463,33.07389,0,36.38128,13.22956,3.30739,93.70935
KAKRNA26_L3Base_SC213R_ATACTG,L3Base,L3Base,SC213R,SC213R,282set_SC213R,SC213R,SC213R:8042MABXX:2:B8,NSL53083,0.43709,2.18543,10.49004,18.35758,6.99336,17.04632,23.16551,4.37085,10.05296,114.51631,32.3443,3.49668,7.43045,73.4303,1.74834,11.36421
10343927_LMAD26_SC357_GACATC,LMAD26,LMAD,SC357,SC357,282set_SC357,SC357,SC357:8042MABXX:3:G12,NSL53094,6.21269,1.30794,7.19364,2.94285,7.19364,13.07935,37.93012,17.00316,14.38729,5.55872,38.58409,0.32698,16.02221,17.98411,36.62218,0
10344827_LMAN26_SC357_CGCAAC,LMAN26,LMAN,SC357,SC357,282set_SC357,SC357,SC357:8042MABXX:3:G12,NSL53094,12.38198,5.03018,10.06036,3.0955,5.41712,13.54279,14.7036,24.76396,18.95991,1.54775,11.99505,0.77387,19.34685,27.08559,4.25631,0.77387
KAKRNA5_GShoot_SC357_ACAACG,GShoot,GShoot,SC357,SC357,282set_SC357,SC357,SC357:8042MABXX:3:G12,NSL53094,1.86141,8.68658,4.96376,28.54163,4.34329,32.88492,11.16846,3.10235,10.54799,85.00442,11.78893,0,6.2047,74.45643,106.72088,5.58423
KAKRNA6_10346261_GRoot_SC357_ACAACG,GRoot,GRoot,SC357,SC357,282set_SC357,SC357,SC357:8042MABXX:3:G12,NSL53094,8.47604,7.17203,3.91202,1.30401,4.56402,22.1681,16.95207,0,7.82403,3.26001,18.25608,1.95601,1.95601,58.02826,262.75716,1.30401
10343264_LMAD26_SC55_CGATCT,LMAD26,LMAD,SC55,SC55,282set_SC55,SC55,SC55:8042MABXX:3:C12,Ames27189,2.44874,0.40812,8.97871,9.38684,4.48936,10.61121,93.05214,0,9.38684,2.85686,33.058,0,26.93614,2.04062,0,0
10344827_LMAN26_SC55_ACCGTG,LMAN26,LMAN,SC55,SC55,282set_SC55,SC55,SC55:8042MABXX:3:C12,Ames27189,10.95924,4.05898,6.08847,6.49436,10.95924,25.16566,114.86907,0,10.95924,2.43539,21.51258,0,24.75976,2.02949,0.4059,1.21769
KAKRNA14_GShoot_SC55_CAACAG,GShoot,GShoot,SC55,SC55,282set_SC55,SC55,SC55:8042MABXX:3:C12,Ames27189,0.42242,2.11212,5.91394,34.63882,4.64667,29.56972,18.16426,0,5.0691,62.09641,16.89698,0,8.44849,14.36244,1.26727,2.11212
KAKRNA2_10346259_GRoot_SC55_TTGGTA,GRoot,GRoot,SC55,SC55,282set_SC55,SC55,SC55:8042MABXX:3:C12,Ames27189,1.53284,4.98171,8.43059,3.44888,6.51455,14.94514,17.62761,0,18.39402,1.91604,5.74813,0,3.83209,28.74066,4.98171,0
KAKRNA20_10346930_L3Base_SC55_CACACT,L3Base,L3Base,SC55,SC55,282set_SC55,SC55,SC55:8042MABXX:3:C12,Ames27189,0.93729,0.93729,7.02966,25.30677,7.4983,8.90423,8.90423,0,10.31016,54.36268,22.4949,0,12.65338,32.80507,0.93729,12.65338
KAKRNA21_10346931_L3Tip_SC55_CACACT,L3Tip,L3Tip,SC55,SC55,282set_SC55,SC55,SC55:8042MABXX:3:C12,Ames27189,4.81214,2.88728,9.62428,336.84969,2.88728,0.96243,21.17341,0,25.98555,0.96243,30.79769,0,35.60982,0.96243,3.84971,149.17629
KAKRNA17_Kern_SC55_ATAAGA,Kern,Kern,SC55,SC55,282set_SC55,SC55,SC55:8042MABXX:3:C12,Ames27189,1.19987,2.09977,5.09944,12.89859,2.99967,35.09615,1.7998,0,25.49721,0,8.99901,2.39974,2.6997,8.99901,17.39809,0
10343262_LMAN8_SD40_CAGATG,LMAN8,LMAN,SD40,SD40,282set_SD40,SD40,SD40:8042MABXX:3:G9,PI606768,2.44109,0.8137,4.06849,0,46.38073,25.22461,0.8137,58.58619,17.08764,3.25479,22.78352,0.8137,34.17528,7.32327,2.44109,1.62739
KAKRNA3_GShoot_SD40_TCGTTC,GShoot,GShoot,SD40,SD40,282set_SD40,SD40,SD40:8042MABXX:3:G9,PI606768,0,0,8.53806,14.34393,30.737,28.00482,5.46436,8.87958,10.58719,87.77121,10.92871,2.73218,11.27023,27.6633,1.02457,4.78131
KAKRNA4_10346258_GRoot_SD40_TCGTTC,GRoot,GRoot,SD40,SD40,282set_SD40,SD40,SD40:8042MABXX:3:G9,PI606768,0.52904,1.58712,11.10981,0.52904,23.27769,24.86481,0.52904,1.05808,7.93558,0.52904,1.58712,4.23231,2.11615,34.91654,9.52269,0
KAKRNA20_10346930_L3Base_SD40_ACGTCT,L3Base,L3Base,SD40,SD40,282set_SD40,SD40,SD40:8042MABXX:3:G9,PI606768,0,0.73749,6.6374,10.32484,32.44949,9.58735,0.73749,9.95609,13.64354,44.24931,9.95609,1.84372,3.68744,44.9868,0.73749,14.74977
KAKRNA21_10346931_L3Tip_SD40_ACGTCT,L3Tip,L3Tip,SD40,SD40,282set_SD40,SD40,SD40:8042MABXX:3:G9,PI606768,3.95068,0,14.04685,72.86806,21.50925,4.82861,0.87793,16.68064,23.70407,13.60789,14.48582,0,27.21578,34.67817,3.51171,109.74105
KAKRNA26_L3Base_SD40_CAGCGT,L3Base,L3Base,SD40,SD40,282set_SD40,SD40,SD40:8042MABXX:3:G9,PI606768,0,1.26201,9.6754,8.83406,27.76419,18.93013,2.52402,10.51674,10.09607,62.2591,11.77875,2.10335,4.2067,95.49199,0,6.31004
KAKRNA17_Kern_SD40_ACCAGT,Kern,Kern,SD40,SD40,282set_SD40,SD40,SD40:8042MABXX:3:G9,PI606768,0.34005,2.72037,9.86136,13.60187,19.04262,31.96441,3.06042,12.92178,30.60422,0.68009,3.40047,6.80094,8.50117,29.58408,11.56159,0
10344823_LMAD8_SD44_GTGTAG,LMAD8,LMAD,SD44,SD44,282set_SD44,SD44,SD44:8042MABXX:3:G4,PI524969,8.20222,0,10.93629,5.46814,33.35568,12.02992,6.01496,6.56177,8.74903,0,25.15346,1.64044,19.68532,8.20222,15.85762,0
10344823_LMid_SD44_CGCAAC,L3Mid,L3Mid,SD44,SD44,282set_SD44,SD44,SD44:8042MABXX:3:G4,PI524969,9.28631,2.32158,7.73859,160.96269,36.37138,6.19087,68.0996,6.96473,8.51245,1.54772,17.0249,3.09544,13.92946,1.54772,298.7096,26.31121
10344825_L3Base_SD44_CGCAAC,L3Base,L3Base,SD44,SD44,282set_SD44,SD44,SD44:8042MABXX:3:G4,PI524969,0,1.62016,6.48063,7.29071,27.54268,23.49229,19.84693,0.81008,3.64535,50.62993,14.98646,5.67055,15.3915,29.16284,0,0
10344826_LMAN8_SD44_GTAGAA,LMAN8,LMAN,SD44,SD44,282set_SD44,SD44,SD44:8042MABXX:3:G4,PI524969,5.34832,1.33708,6.6854,4.67978,50.80906,25.07026,27.07588,7.68821,17.38205,1.00281,11.69945,0.66854,29.0815,7.35394,6.6854,0.33427
KAKRNA14_GShoot_SD44_CGCAAC,GShoot,GShoot,SD44,SD44,282set_SD44,SD44,SD44:8042MABXX:3:G4,PI524969,0.46384,4.63843,4.63843,15.30681,36.64358,31.54131,38.49895,0.92769,9.27686,38.49895,13.45144,2.31921,10.66838,29.2221,40.35433,1.39153
KAKRNA2_10346259_GRoot_SD44_AGAATC,GRoot,GRoot,SD44,SD44,282set_SD44,SD44,SD44:8042MABXX:3:G4,PI524969,4.01471,3.01103,8.53127,23.58644,22.08092,25.5938,21.07724,0.50184,24.08828,2.5092,12.04414,6.02207,5.52023,32.61954,106.89174,0
KAKRNA20_10346930_L3Base_SD44_CAACAG,L3Base,L3Base,SD44,SD44,282set_SD44,SD44,SD44:8042MABXX:3:G4,PI524969,1.73443,0,10.40659,29.05174,36.85668,18.21154,1.73443,3.46886,10.8402,90.62408,21.24679,5.2033,6.50412,49.43132,0.43361,3.90247
KAKRNA21_10346931_L3Tip_SD44_CAACAG,L3Tip,L3Tip,SD44,SD44,282set_SD44,SD44,SD44:8042MABXX:3:G4,PI524969,0,0,12.25712,131.15116,23.28852,3.67714,0,0,49.02847,15.93425,20.8371,0,30.64279,17.15996,28.19137,44.12562
KAKRNA18_Kern_SD44_GAAGTG,Kern,Kern,SD44,SD44,282set_SD44,SD44,SD44:8042MABXX:3:G4,PI524969,1.75084,6.12795,2.62626,7.87879,35.89226,45.52189,2.62626,2.62626,19.25926,0,4.37711,3.50168,16.633,51.64984,6.12795,0
10343927_LMAD26_Sg1533_GGCTGC,LMAD26,LMAD,Sg1533,Sg1533,282set_Sg1533,Sg18,Sg1533:8042MABXX:4:B10,PI587132,13.24752,4.07616,7.13328,4.58568,4.58568,12.22848,24.96648,4.07616,7.13328,2.03808,39.23305,0,27.51408,11.71896,154.38458,0
10344827_LMAN26_Sg1533_AACAAG,LMAN26,LMAN,Sg1533,Sg1533,282set_Sg1533,Sg18,Sg1533:8042MABXX:4:B10,PI587132,5.00408,7.50612,8.13163,1.87653,11.88469,16.26326,23.14387,2.50204,10.63367,10.00816,15.01224,0.62551,25.64591,13.13571,11.88469,0
KAKRNA3_GShoot_Sg1533_GGTGAG,GShoot,GShoot,Sg1533,Sg1533,282set_Sg1533,Sg18,Sg1533:8042MABXX:4:B10,PI587132,1.21887,13.81387,10.96984,14.22016,21.53338,26.40887,15.84532,0,6.50064,117.82418,21.12709,2.03145,8.5321,38.59758,41.44161,4.46919
KAKRNA4_10346258_GRoot_Sg1533_GGTGAG,GRoot,GRoot,Sg1533,Sg1533,282set_Sg1533,Sg18,Sg1533:8042MABXX:4:B10,PI587132,3.57136,5.86724,6.37743,1.27549,18.6221,20.91797,30.86676,0.2551,15.05074,2.04078,10.45899,2.04078,4.84685,22.95875,276.01519,0
KAKRNA23_10346932_L3Base_Sg1533_AACGCC,L3Base,L3Base,Sg1533,Sg1533,282set_Sg1533,Sg18,Sg1533:8042MABXX:4:B10,PI587132,9.62359,1.92472,10.26516,81.4797,11.5483,15.39774,1.92472,1.28314,11.5483,61.59096,19.88875,1.28314,10.26516,23.73818,1.92472,40.41906
KAKRNA24_L3Tip_Sg1533_AACGCC,L3Tip,L3Tip,Sg1533,Sg1533,282set_Sg1533,Sg18,Sg1533:8042MABXX:4:B10,PI587132,11.65573,1.37126,6.17068,37.70973,8.91321,13.027,10.28447,8.22758,27.42526,2.05689,24.68273,0,13.027,8.22758,2.74253,203.63253
KAKRNA17_Kern_Sg1533_AACGCC,Kern,Kern,Sg1533,Sg1533,282set_Sg1533,Sg18,Sg1533:8042MABXX:4:B10,PI587132,0.50836,4.57525,6.10033,2.03344,11.18394,26.43478,5.59197,1.01672,18.80936,0,3.55853,5.59197,7.62542,29.9933,29.9933,0
10343262_LMAN8_SG18_GCATGG,LMAN8,LMAN,SG18,SG18,282set_Sg18,Sg1533,Sg18:8042MABXX:2:F5,NSL75979,1.74879,9.61833,8.74393,2.62318,16.61347,36.72452,43.71967,0,18.36226,9.61833,20.11105,0,3.49757,20.11105,6.12075,0
10344826_LMAD8_SG18_CGCCTG,LMAD8,LMAD,SG18,SG18,282set_Sg18,Sg1533,Sg18:8042MABXX:2:F5,NSL75979,6.48918,1.44204,8.65223,1.44204,2.88408,5.76816,40.3771,0,15.86243,0.72102,48.30831,1.44204,37.49302,13.69937,24.51467,0
KAKRNA14_GShoot_SG18_CAGATG,GShoot,GShoot,SG18,SG18,282set_Sg18,Sg1533,Sg18:8042MABXX:2:F5,NSL75979,0.46531,7.91034,7.44502,17.21661,23.73101,27.91883,11.63285,0,8.84096,104.69562,13.95942,0.93063,18.14724,22.80038,3.2572,0.93063
KAKRNA2_10346259_GRoot_SG18_ATGGCG,GRoot,GRoot,SG18,SG18,282set_Sg18,Sg1533,Sg18:8042MABXX:2:F5,NSL75979,0,7.45182,8.94218,2.98073,19.67279,22.65352,16.09592,0,11.9229,0.89422,7.74989,0.89422,5.06723,30.99955,10.13447,0
KAKRNA27_10346929_L3Tip_SG18_GCGCTG,L3Tip,L3Tip,SG18,SG18,282set_Sg18,Sg1533,Sg18:8042MABXX:2:F5,NSL75979,0,0,6.02735,38.74723,4.30525,18.08204,6.02735,0,15.49889,69.74502,32.71989,1.7221,42.19143,24.10939,9.47155,252.28755
KAKRNA20_10346930_L3Base_SG18_CCAATT,L3Base,L3Base,SG18,SG18,282set_Sg18,Sg1533,Sg18:8042MABXX:2:F5,NSL75979,0.46248,1.38744,12.9494,33.76092,12.02444,8.78709,6.93718,2.31239,9.24957,71.22168,23.5864,0,6.93718,56.42237,1.84991,21.27401
KAKRNA21_10346931_L3Tip_SG18_CGCGGA,L3Tip,L3Tip,SG18,SG18,282set_Sg18,Sg1533,Sg18:8042MABXX:2:F5,NSL75979,1.98492,0,8.60131,105.20063,6.61639,10.58623,4.63147,1.32328,27.12721,5.29311,32.42032,3.3082,27.12721,22.49573,11.90951,210.40127
KAKRNA26_L3Base_SG18_GCGCTG,L3Base,L3Base,SG18,SG18,282set_Sg18,Sg1533,Sg18:8042MABXX:2:F5,NSL75979,0.61703,0.61703,16.04285,27.14943,22.8302,17.89394,3.08516,0,12.95768,66.63952,19.74504,1.8511,12.34065,76.51204,4.93626,14.19175
KAKRNA18_Kern_SG18_GACGAT,Kern,Kern,SG18,SG18,282set_Sg18,Sg1533,Sg18:8042MABXX:2:F5,NSL75979,1.86809,5.60427,8.21959,4.85703,19.80175,27.2741,5.23065,0,33.25199,0,5.23065,5.23065,8.59321,26.52687,22.79069,0
10343264_LMAN26_T232_ATTGGT,LMAN26,LMAN,T232,T232,282set_T232,T232,T232:8042MABXX:4:F4,PI550522,1.07165,6.69782,10.44859,3.21495,6.16199,22.23675,33.48908,1.87539,8.03738,9.10903,18.48597,0,26.52335,13.93146,2.67913,1.87539
10343927_LMAD26_T232_CCTAAG,LMAD26,LMAD,T232,T232,282set_T232,T232,T232:8042MABXX:4:F4,PI550522,0.52233,2.61163,6.52906,6.79023,4.70093,14.6251,34.73462,11.22999,6.00674,21.41533,25.07161,0,13.05813,31.33951,5.22325,0.52233
10344823_GShoot_T232_GCGCTG,GShoot,GShoot,T232,T232,282set_T232,T232,T232:8042MABXX:4:F4,PI550522,0,14.9642,5.98568,25.93794,1.99523,26.93555,29.92839,6.48448,8.97852,69.33411,23.94271,1.49642,7.4821,41.89975,0,3.99045
10344825_GRoot_T232_GCGCTG,GRoot,GRoot,T232,T232,282set_T232,T232,T232:8042MABXX:4:F4,PI550522,7.70769,8.89349,4.44675,5.3361,7.1148,17.19409,27.86628,1.1858,6.5219,1.1858,20.15859,2.07515,7.1148,17.78699,62.25446,0.29645
KAKRNA28_L3Base_T232_TGGCGA,L3Base,L3Base,T232,T232,282set_T232,T232,T232:8042MABXX:4:F4,PI550522,2.30798,4.03896,12.69388,77.89427,0,14.42486,6.34694,4.61596,20.19481,62.89241,21.92579,0,4.61596,171.36739,2.30798,28.27273
KAKRNA28_L3Mid_T232_GCGAAT,L3Mid,L3Mid,T232,T232,282set_T232,T232,T232:8042MABXX:4:F4,PI550522,3.77064,0,15.83669,580.6787,0.75413,12.82018,2.26238,3.77064,42.23118,77.6752,33.93577,2.26238,13.57431,41.47705,0,173.44948
KAKRNA28_L3Tip_T232_CAATGC,L3Tip,L3Tip,T232,T232,282set_T232,T232,T232:8042MABXX:4:F4,PI550522,4.48523,0,8.97047,185.81681,5.76673,11.53346,0.64075,7.04822,35.88187,20.50392,30.11514,0,15.37794,73.68598,19.86318,108.28635
KAKRNA18_Kern_T232_ACATTA,Kern,Kern,T232,T232,282set_T232,T232,T232:8042MABXX:4:F4,PI550522,0.86072,8.17681,7.31609,15.92326,6.88573,35.28938,1.29107,2.58215,20.6572,0,10.75896,4.73394,3.01251,33.99831,6.45537,0.43036
10343927_LMAD26_T234_GTCAGG,LMAD26,LMAD,T234,T234,282set_T234,T234,T234:8042MABXX:3:A2,Ames27190,7.46164,0,7.46164,0,4.82812,10.09516,5.26704,7.02272,8.7784,3.95028,66.2769,0.87784,22.38491,12.28976,20.19031,0
10344827_LMAN26_T234_CGAAGG,LMAN26,LMAN,T234,T234,282set_T234,T234,T234:8042MABXX:3:A2,Ames27190,2.8158,0,8.4474,2.8158,9.386,21.27493,9.386,15.9562,5.00587,2.50293,43.80132,1.25147,23.46499,20.96206,7.5088,0.31287
KAKRNA14_GShoot_T234_CGTCGC,GShoot,GShoot,T234,T234,282set_T234,T234,T234:8042MABXX:3:A2,Ames27190,0.44112,1.76447,11.91018,16.76247,3.08782,27.34929,15.43912,11.46906,7.05788,70.57882,29.55488,3.97006,6.61676,26.90817,91.31135,3.52894
KAKRNA2_10346259_GRoot_T234_AACGCC,GRoot,GRoot,T234,T234,282set_T234,T234,T234:8042MABXX:3:A2,Ames27190,4.4197,2.20985,10.73355,3.15693,6.62955,15.46894,3.78831,1.57846,20.83572,0.94708,18.31018,2.52554,1.89416,26.2025,27.78096,0
KAKRNA27_10346929_L3Tip_T234_AATGAA,L3Tip,L3Tip,T234,T234,282set_T234,T234,T234:8042MABXX:3:A2,Ames27190,1.10217,0,8.81734,202.79878,2.20433,11.02167,2.20433,17.63468,15.43034,11.02167,30.86068,0,26.45201,3.3065,1.10217,130.05574
KAKRNA26_L3Base_T234_AATGAA,L3Base,L3Base,T234,T234,282set_T234,T234,T234:8042MABXX:3:A2,Ames27190,0,0.56586,11.60015,13.8636,3.6781,23.48323,0.84879,5.37568,9.90257,65.92281,34.51752,1.41465,4.80982,59.69834,0.84879,11.60015
KAKRNA16_Kern_T234_CCTGCT,Kern,Kern,T234,T234,282set_T234,T234,T234:8042MABXX:3:A2,Ames27190,0.26846,0.53692,4.29539,5.90616,4.83231,44.02772,2.68462,4.83231,17.18155,0,11.27539,5.36923,2.14769,8.32231,17.98693,0
10343262_LMAN8_T8_GTGTAG,LMAN8,LMAN,T8,T8,282set_T8,T8,T8:8042MABXX:3:E8,PI550518,2.39501,0.479,6.70602,4.79002,16.28606,21.55508,13.41205,0.958,3.83201,1.91601,22.03408,0,4.79002,7.66403,5.26902,2.87401
10344826_LMAD8_T8_AGAATC,LMAD8,LMAD,T8,T8,282set_T8,T8,T8:8042MABXX:3:E8,PI550518,2.74138,0.4569,7.76725,18.27589,10.05174,12.79312,30.61211,2.28449,5.93966,3.19828,37.46557,0,4.11208,29.24142,3.19828,0.4569
KAKRNA14_GShoot_T8_GGTATA,GShoot,GShoot,T8,T8,282set_T8,T8,T8:8042MABXX:3:E8,PI550518,0.93847,1.56411,5.31797,31.28221,17.83086,28.15398,2.18975,3.12822,5.00515,69.4465,12.51288,0.31282,2.18975,20.33343,1.56411,3.75386
KAKRNA2_10346259_GRoot_T8_GGCTGC,GRoot,GRoot,T8,T8,282set_T8,T8,T8:8042MABXX:3:E8,PI550518,5.94498,1.48624,6.53947,8.91747,21.99641,16.34869,5.05323,0.29725,3.86424,1.78349,15.15969,1.78349,0,31.21113,39.5341,0
KAKRNA20_10346930_L3Base_T8_CAAGCA,L3Base,L3Base,T8,T8,282set_T8,T8,T8:8042MABXX:3:E8,PI550518,3.55683,0.79041,12.64651,57.30451,15.01773,16.20334,1.18561,2.37122,3.95204,96.82486,13.83212,0,0.3952,36.35872,1.97602,25.29302
KAKRNA21_10346931_L3Tip_T8_CAAGCA,L3Tip,L3Tip,T8,T8,282set_T8,T8,T8:8042MABXX:3:E8,PI550518,3.14845,1.57423,11.01959,229.83707,3.14845,7.87113,3.14845,3.14845,36.20721,25.18762,22.03917,0,3.14845,132.23503,0,225.11439
KAKRNA16_Kern_T8_AAGACA,Kern,Kern,T8,T8,282set_T8,T8,T8:8042MABXX:3:E8,PI550518,0.21462,2.36085,4.93632,15.66744,23.60847,34.55421,1.07311,0.42924,11.80423,0,6.86792,6.22405,0.85849,19.95988,8.5849,0
10343264_LMAD26_Tx303_AGAATC,LMAD26,LMAD,Tx303,Tx303,282set_Tx303,Tx303,Tx303:8042MABXX:3:A3,Ames19327,5.03861,0,8.18774,14.486,17.00531,10.07722,21.41409,3.14913,9.44739,0.62983,27.71236,1.25965,32.12114,23.30357,60.46332,1.25965
10344827_LMAN26_Tx303_CGTCGC,LMAN26,LMAN,Tx303,Tx303,282set_Tx303,Tx303,Tx303:8042MABXX:3:A3,Ames19327,3.18784,1.19544,6.37567,7.17263,15.14222,14.74374,20.72093,0.39848,11.15742,0.79696,21.51789,1.59392,34.66771,11.5559,4.38327,1.19544
KAKRNA2_10346259_GRoot_Tx303_GGTATA,GRoot,GRoot,Tx303,Tx303,282set_Tx303,Tx303,Tx303:8042MABXX:3:A3,Ames19327,2.40289,1.20145,4.80579,4.20507,14.71773,14.71773,28.53438,0,16.82026,0.30036,8.41013,1.80217,7.20868,30.93727,22.22678,0
KAKRNA20_10346930_L3Base_Tx303_ACCGTG,L3Base,L3Base,Tx303,Tx303,282set_Tx303,Tx303,Tx303:8042MABXX:3:A3,Ames19327,5.59065,0.46589,6.98831,73.61021,9.78364,13.97662,12.11307,1.39766,8.85186,28.88502,11.64719,0.93177,6.52242,35.87333,0.93177,5.12476
KAKRNA21_10346931_L3Tip_Tx303_ACCGTG,L3Tip,L3Tip,Tx303,Tx303,282set_Tx303,Tx303,Tx303:8042MABXX:3:A3,Ames19327,1.45563,0,10.18939,107.71646,12.37284,2.18344,121.54492,3.63907,15.28409,4.36688,18.19535,2.18344,21.83442,50.94697,34.20725,15.28409
KAKRNA5_GShoot_Tx601_TAGGCT,GShoot,GShoot,Tx601,Tx601,282set_Tx601,Tx601,Tx601:8042MABXX:3:D8,Ames22763,0,5.78726,10.01039,37.06974,12.66941,30.03118,49.58274,0,11.73093,120.28115,27.685,0.31282,12.51299,38.94669,0.62565,3.44107
KAKRNA6_10346261_GRoot_Tx601_TAGGCT,GRoot,GRoot,Tx601,Tx601,282set_Tx601,Tx601,Tx601:8042MABXX:3:D8,Ames22763,0.84987,6.79892,7.64879,7.64879,16.14744,24.6461,25.49596,0,16.99731,0.84987,22.0965,0,13.59785,24.6461,66.2895,2.5496
10344823_LMid_Tzi10_TGCTAT,L3Mid,L3Mid,Tzi10,Tzi10,282set_Tzi10,Tzi10,Tzi10,PI506248,6.25105,0.78138,7.03243,254.73037,14.06487,16.40901,172.68531,0,21.0973,9.37658,39.06907,1.56276,20.31592,0,8.5952,35.16217
KAKRNA3_GShoot_Tzi10_GAACCT,GShoot,GShoot,Tzi10,Tzi10,282set_Tzi10,Tzi10,Tzi10,PI506248,1.13521,11.91972,11.91972,24.40704,18.73099,30.0831,11.35211,0,10.2169,106.70986,22.13662,0.56761,9.6493,21.00141,6.24366,5.67606
KAKRNA4_10346258_GRoot_Tzi10_GAACCT,GRoot,GRoot,Tzi10,Tzi10,282set_Tzi10,Tzi10,Tzi10,PI506248,4.62297,4.29276,8.25531,16.84084,19.15232,16.18041,13.2085,0,14.19914,3.30212,10.89701,1.32085,6.27404,16.84084,64.72165,0.99064
10343264_LMAD26_Tzi11_CGCCTG,LMAD26,LMAD,Tzi11,Tzi11,282set_Tzi11,Tzi11,Tzi11:8042MABXX:3:E12,PI540745,0,1.87215,9.36074,7.4886,6.2405,23.71389,30.57843,6.86455,9.36074,0.62405,16.84934,0.62405,28.70628,25.58603,27.45818,0.62405
